binName, varBitrate, varBitrateSpatial, varMV, varMVSpatial, varMvdBits, varMvdBitsSpatial
test/1.bin,7.530,11.289,5.006,17.887,0.203,0.189
test/1.bin,6.635,10.292,6.832,17.329,0.195,0.182
test/1.bin,5.832,9.367,6.247,18.153,0.187,0.177
test/1.bin,5.122,8.483,6.970,17.556,0.179,0.168
test/1.bin,4.518,7.668,6.403,20.372,0.173,0.168
test/1.bin,3.971,6.933,6.719,22.008,0.165,0.162
test/1.bin,3.466,6.212,6.616,20.147,0.153,0.153
test/1.bin,3.051,5.588,6.451,20.198,0.142,0.149
test/1.bin,2.663,5.002,6.455,19.996,0.129,0.138
test/1.bin,2.327,4.471,9.245,23.349,0.121,0.131
test/1.bin,2.011,3.995,7.460,21.535,0.109,0.122
test/1.bin,1.736,3.548,7.490,23.013,0.097,0.110
test/1.bin,1.494,3.146,9.205,23.944,0.085,0.101
test/1.bin,1.281,2.764,12.332,29.452,0.076,0.091
test/1.bin,1.099,2.429,13.459,33.897,0.067,0.084
test/1.bin,0.938,2.141,15.067,41.134,0.062,0.078
test/1.bin,0.795,1.874,11.731,30.659,0.054,0.070
test/1.bin,0.678,1.644,10.343,30.285,0.049,0.065
test/1.bin,0.582,1.426,12.674,40.716,0.045,0.059
test/1.bin,0.494,1.226,13.843,41.586,0.039,0.053
test/1.bin,0.421,1.068,12.376,41.967,0.034,0.048
test/1.bin,0.355,0.930,9.214,31.013,0.030,0.043
test/1.bin,0.309,0.804,9.173,28.572,0.027,0.038
test/1.bin,0.261,0.701,10.651,31.706,0.024,0.032
test/1.bin,0.220,0.605,11.624,31.396,0.022,0.032
test/1.bin,0.189,0.533,9.728,28.906,0.019,0.029
test/1.bin,0.161,0.456,10.010,29.920,0.016,0.025
test/1.bin,0.137,0.395,10.824,30.561,0.014,0.022
test/1.bin,0.119,0.343,10.064,31.959,0.012,0.020
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,7.427,10.073,7.895,16.882,0.120,0.066
test/1.bin,6.456,9.178,7.643,16.128,0.109,0.063
test/1.bin,5.681,8.346,6.807,16.243,0.104,0.059
test/1.bin,4.996,7.629,8.133,18.342,0.094,0.056
test/1.bin,4.381,6.913,8.722,19.380,0.088,0.051
test/1.bin,3.848,6.303,7.981,19.174,0.082,0.050
test/1.bin,3.369,5.724,9.913,24.659,0.076,0.048
test/1.bin,2.965,5.175,8.286,16.711,0.071,0.046
test/1.bin,2.601,4.665,9.541,21.974,0.066,0.043
test/1.bin,2.296,4.205,8.451,22.623,0.061,0.043
test/1.bin,2.009,3.767,8.661,20.719,0.057,0.039
test/1.bin,1.775,3.391,8.806,22.041,0.053,0.040
test/1.bin,1.551,3.024,9.884,23.995,0.048,0.036
test/1.bin,1.379,2.723,9.417,26.019,0.045,0.034
test/1.bin,1.207,2.413,9.591,22.034,0.039,0.031
test/1.bin,1.052,2.139,10.397,25.690,0.035,0.029
test/1.bin,0.933,1.908,10.176,28.545,0.032,0.028
test/1.bin,0.811,1.696,9.736,25.990,0.028,0.025
test/1.bin,0.714,1.499,16.812,46.352,0.027,0.025
test/1.bin,0.618,1.335,11.787,31.731,0.024,0.024
test/1.bin,0.543,1.184,12.599,29.138,0.022,0.022
test/1.bin,0.481,1.054,12.145,31.778,0.020,0.020
test/1.bin,0.421,0.938,13.628,34.326,0.018,0.021
test/1.bin,0.368,0.838,13.814,31.569,0.016,0.018
test/1.bin,0.325,0.750,13.024,31.848,0.015,0.018
test/1.bin,0.284,0.665,12.370,35.286,0.014,0.016
test/1.bin,0.251,0.597,11.819,33.150,0.012,0.014
test/1.bin,0.220,0.534,12.457,31.448,0.011,0.013
test/1.bin,0.192,0.482,11.016,26.144,0.010,0.012
test/1.bin,0.170,0.431,11.032,29.389,0.008,0.011
test/1.bin,0.148,0.385,10.572,29.774,0.007,0.010
test/1.bin,0.130,0.347,11.324,29.482,0.007,0.010
test/1.bin,0.116,0.313,13.398,28.822,0.006,0.009
test/1.bin,8.406,9.378,5.415,10.928,0.153,0.109
test/1.bin,7.317,8.501,6.243,11.481,0.143,0.104
test/1.bin,6.413,7.706,5.979,11.728,0.135,0.096
test/1.bin,5.621,6.997,6.447,12.156,0.125,0.090
test/1.bin,4.929,6.326,5.966,12.402,0.121,0.088
test/1.bin,4.309,5.709,5.737,12.723,0.115,0.085
test/1.bin,3.783,5.156,6.619,14.260,0.107,0.081
test/1.bin,3.303,4.641,5.925,13.625,0.103,0.078
test/1.bin,2.896,4.153,5.649,14.033,0.098,0.075
test/1.bin,2.541,3.713,6.551,15.148,0.095,0.074
test/1.bin,2.223,3.332,6.253,15.665,0.089,0.072
test/1.bin,1.945,2.961,7.840,17.197,0.083,0.070
test/1.bin,1.693,2.642,5.828,18.806,0.078,0.066
test/1.bin,1.485,2.365,5.965,17.748,0.073,0.064
test/1.bin,1.289,2.115,7.722,19.635,0.065,0.060
test/1.bin,1.117,1.874,5.648,19.596,0.059,0.056
test/1.bin,0.974,1.668,7.757,22.389,0.052,0.050
test/1.bin,0.843,1.486,7.144,21.020,0.047,0.046
test/1.bin,0.729,1.319,7.833,25.028,0.042,0.044
test/1.bin,0.633,1.178,7.052,25.093,0.038,0.040
test/1.bin,0.546,1.041,8.400,29.325,0.035,0.037
test/1.bin,0.474,0.930,10.657,36.969,0.031,0.034
test/1.bin,0.412,0.818,11.758,36.536,0.028,0.031
test/1.bin,0.356,0.735,10.221,28.978,0.026,0.028
test/1.bin,0.305,0.652,11.675,33.462,0.024,0.027
test/1.bin,0.271,0.584,10.597,30.287,0.021,0.024
test/1.bin,0.231,0.531,8.903,22.615,0.018,0.021
test/1.bin,0.200,0.468,8.452,24.226,0.016,0.018
test/1.bin,0.174,0.421,10.330,31.853,0.014,0.017
test/1.bin,0.153,0.385,8.939,27.327,0.012,0.015
test/1.bin,0.131,0.342,8.588,26.123,0.011,0.013
test/1.bin,0.115,0.314,7.501,22.640,0.010,0.012
test/1.bin,0.103,0.284,8.282,23.873,0.009,0.010
test/1.bin,6.191,6.880,9.800,9.552,0.098,0.071
test/1.bin,5.368,6.253,9.830,10.007,0.091,0.065
test/1.bin,4.689,5.658,9.922,11.506,0.085,0.059
test/1.bin,4.110,5.182,7.870,12.893,0.078,0.054
test/1.bin,3.574,4.675,9.051,12.278,0.072,0.049
test/1.bin,3.127,4.231,9.677,14.142,0.069,0.045
test/1.bin,2.747,3.845,10.940,18.985,0.064,0.041
test/1.bin,2.398,3.450,10.329,23.626,0.059,0.039
test/1.bin,2.083,3.092,10.210,22.433,0.055,0.036
test/1.bin,1.822,2.765,10.174,34.044,0.053,0.034
test/1.bin,1.589,2.482,11.296,38.011,0.049,0.033
test/1.bin,1.379,2.203,11.949,34.846,0.044,0.030
test/1.bin,1.204,1.981,10.892,30.646,0.040,0.028
test/1.bin,1.054,1.760,10.574,36.720,0.037,0.027
test/1.bin,0.915,1.581,11.700,42.231,0.033,0.025
test/1.bin,0.798,1.413,13.952,37.300,0.029,0.023
test/1.bin,0.685,1.247,8.977,36.478,0.026,0.021
test/1.bin,0.597,1.109,13.176,41.625,0.024,0.020
test/1.bin,0.514,0.999,10.759,40.299,0.020,0.019
test/1.bin,0.445,0.889,18.430,57.055,0.019,0.018
test/1.bin,0.390,0.801,18.351,58.216,0.017,0.017
test/1.bin,0.340,0.716,19.472,54.110,0.015,0.017
test/1.bin,0.297,0.649,13.647,40.781,0.014,0.016
test/1.bin,0.253,0.579,12.104,38.137,0.013,0.015
test/1.bin,0.229,0.517,9.553,34.240,0.010,0.012
test/1.bin,0.199,0.463,15.565,45.920,0.010,0.012
test/1.bin,0.176,0.415,7.637,29.157,0.008,0.010
test/1.bin,0.154,0.376,7.295,23.833,0.007,0.009
test/1.bin,0.132,0.338,5.721,22.165,0.007,0.008
test/1.bin,0.118,0.308,7.819,23.143,0.006,0.008
test/1.bin,0.104,0.280,6.467,20.585,0.005,0.007
test/1.bin,0.091,0.254,6.982,21.124,0.005,0.007
test/1.bin,0.080,0.226,6.356,22.197,0.004,0.006
test/1.bin,5.567,6.205,7.371,8.948,0.135,0.090
test/1.bin,4.756,5.463,7.450,9.366,0.121,0.079
test/1.bin,4.089,4.850,7.601,9.603,0.110,0.074
test/1.bin,3.533,4.310,7.482,11.392,0.098,0.069
test/1.bin,3.071,3.819,8.519,11.649,0.089,0.066
test/1.bin,2.639,3.396,7.580,11.249,0.080,0.062
test/1.bin,2.303,3.023,8.387,13.900,0.073,0.059
test/1.bin,1.990,2.675,8.678,13.146,0.065,0.055
test/1.bin,1.718,2.384,8.902,14.385,0.061,0.054
test/1.bin,1.502,2.106,8.560,16.689,0.057,0.052
test/1.bin,1.290,1.870,9.515,16.036,0.051,0.049
test/1.bin,1.122,1.657,9.231,16.297,0.049,0.048
test/1.bin,0.975,1.471,8.718,18.712,0.044,0.045
test/1.bin,0.850,1.302,9.405,19.979,0.040,0.042
test/1.bin,0.740,1.159,8.297,19.483,0.036,0.038
test/1.bin,0.641,1.023,8.809,19.294,0.032,0.036
test/1.bin,0.552,0.911,8.748,20.108,0.028,0.033
test/1.bin,0.477,0.808,8.816,21.126,0.025,0.031
test/1.bin,0.414,0.724,9.071,21.845,0.023,0.028
test/1.bin,0.356,0.632,9.235,20.569,0.020,0.026
test/1.bin,0.309,0.570,9.488,23.820,0.018,0.025
test/1.bin,0.266,0.506,9.780,23.235,0.017,0.023
test/1.bin,0.230,0.453,9.665,26.723,0.015,0.021
test/1.bin,0.198,0.403,10.007,25.069,0.014,0.019
test/1.bin,0.170,0.361,8.505,23.635,0.012,0.017
test/1.bin,0.153,0.324,9.749,24.591,0.011,0.017
test/1.bin,0.132,0.291,8.526,23.541,0.010,0.015
test/1.bin,0.116,0.266,7.727,22.137,0.008,0.013
test/1.bin,0.102,0.241,8.558,21.760,0.007,0.012
test/1.bin,0.091,0.216,8.005,20.174,0.007,0.011
test/1.bin,0.081,0.200,8.093,21.846,0.006,0.010
test/1.bin,0.072,0.182,7.623,20.647,0.006,0.009
test/1.bin,0.064,0.167,9.361,23.090,0.005,0.008
test/1.bin,7.213,8.167,10.237,18.778,0.161,0.109
test/1.bin,6.311,7.378,10.266,18.579,0.149,0.101
test/1.bin,5.568,6.626,12.658,24.121,0.143,0.098
test/1.bin,4.908,5.962,11.731,20.858,0.133,0.092
test/1.bin,4.342,5.408,13.328,19.954,0.127,0.087
test/1.bin,3.818,4.878,12.581,19.640,0.119,0.084
test/1.bin,3.351,4.392,14.350,27.122,0.112,0.079
test/1.bin,2.948,3.948,12.531,24.715,0.105,0.076
test/1.bin,2.588,3.530,12.579,26.080,0.102,0.077
test/1.bin,2.275,3.157,12.552,29.291,0.098,0.073
test/1.bin,1.994,2.814,12.405,27.195,0.090,0.070
test/1.bin,1.743,2.507,13.424,27.226,0.082,0.068
test/1.bin,1.516,2.229,14.970,29.501,0.075,0.062
test/1.bin,1.325,1.993,14.009,24.470,0.070,0.059
test/1.bin,1.145,1.755,14.258,27.851,0.063,0.054
test/1.bin,1.001,1.555,14.484,28.414,0.056,0.049
test/1.bin,0.861,1.377,15.111,32.743,0.051,0.044
test/1.bin,0.738,1.202,15.175,25.424,0.045,0.041
test/1.bin,0.642,1.072,15.428,25.885,0.039,0.037
test/1.bin,0.553,0.940,13.886,24.906,0.036,0.033
test/1.bin,0.471,0.834,16.163,28.941,0.032,0.031
test/1.bin,0.411,0.746,16.382,28.892,0.028,0.027
test/1.bin,0.357,0.659,16.321,27.255,0.025,0.025
test/1.bin,0.299,0.576,15.430,30.947,0.023,0.023
test/1.bin,0.258,0.513,16.782,29.799,0.020,0.021
test/1.bin,0.221,0.454,13.613,25.294,0.018,0.019
test/1.bin,0.193,0.412,17.180,32.327,0.015,0.017
test/1.bin,0.167,0.369,14.594,22.502,0.014,0.014
test/1.bin,0.146,0.331,17.796,27.545,0.012,0.014
test/1.bin,0.128,0.300,16.543,27.294,0.011,0.012
test/1.bin,0.113,0.266,16.820,27.610,0.010,0.011
test/1.bin,0.098,0.245,16.165,25.407,0.009,0.010
test/1.bin,0.085,0.214,16.459,31.959,0.007,0.009
test/1.bin,8.106,10.853,6.106,18.758,0.154,0.115
test/1.bin,7.109,9.839,7.451,19.452,0.143,0.104
test/1.bin,6.274,8.920,7.321,20.043,0.133,0.098
test/1.bin,5.531,8.039,5.428,19.054,0.125,0.090
test/1.bin,4.884,7.279,7.373,22.159,0.116,0.087
test/1.bin,4.304,6.601,6.370,25.449,0.109,0.083
test/1.bin,3.776,5.931,6.857,24.146,0.101,0.080
test/1.bin,3.325,5.364,7.133,25.670,0.095,0.076
test/1.bin,2.924,4.822,6.538,25.723,0.088,0.072
test/1.bin,2.586,4.341,6.475,25.845,0.083,0.072
test/1.bin,2.266,3.903,7.099,26.994,0.076,0.068
test/1.bin,2.005,3.479,6.417,26.774,0.069,0.066
test/1.bin,1.751,3.113,7.289,31.824,0.062,0.062
test/1.bin,1.549,2.783,7.005,29.174,0.058,0.058
test/1.bin,1.350,2.500,8.133,30.068,0.052,0.053
test/1.bin,1.208,2.222,8.183,28.701,0.046,0.049
test/1.bin,1.052,1.980,8.438,31.759,0.041,0.045
test/1.bin,0.915,1.767,9.866,29.740,0.036,0.043
test/1.bin,0.808,1.563,9.396,33.593,0.032,0.041
test/1.bin,0.710,1.389,10.003,34.477,0.028,0.037
test/1.bin,0.620,1.229,12.256,36.977,0.026,0.034
test/1.bin,0.546,1.098,12.151,35.744,0.023,0.031
test/1.bin,0.484,0.975,13.887,37.762,0.021,0.029
test/1.bin,0.428,0.864,14.055,40.182,0.019,0.026
test/1.bin,0.374,0.757,13.683,37.250,0.017,0.025
test/1.bin,0.332,0.677,13.734,40.320,0.016,0.022
test/1.bin,0.293,0.597,14.082,41.107,0.014,0.020
test/1.bin,0.256,0.536,12.726,31.321,0.012,0.018
test/1.bin,0.232,0.474,12.480,30.528,0.010,0.016
test/1.bin,0.204,0.419,11.641,30.734,0.009,0.015
test/1.bin,0.178,0.374,13.618,34.491,0.008,0.013
test/1.bin,0.152,0.333,12.537,32.314,0.007,0.011
test/1.bin,0.135,0.298,11.726,30.683,0.006,0.011
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,9.036,9.610,7.856,13.571,0.189,0.105
test/1.bin,7.944,8.752,7.139,14.247,0.175,0.100
test/1.bin,7.040,7.935,8.706,15.078,0.167,0.095
test/1.bin,6.223,7.214,9.580,16.829,0.158,0.091
test/1.bin,5.501,6.544,9.158,17.117,0.148,0.088
test/1.bin,4.851,5.965,9.697,17.402,0.142,0.086
test/1.bin,4.284,5.396,8.675,17.290,0.135,0.083
test/1.bin,3.774,4.884,9.852,18.548,0.128,0.080
test/1.bin,3.338,4.421,9.612,19.456,0.122,0.079
test/1.bin,2.940,3.985,11.069,20.486,0.117,0.077
test/1.bin,2.578,3.593,11.029,21.660,0.108,0.074
test/1.bin,2.273,3.248,11.697,21.506,0.098,0.071
test/1.bin,1.987,2.927,10.900,24.385,0.091,0.067
test/1.bin,1.734,2.635,12.136,20.989,0.084,0.062
test/1.bin,1.497,2.366,12.817,28.457,0.076,0.057
test/1.bin,1.305,2.120,10.451,22.421,0.067,0.053
test/1.bin,1.134,1.893,12.475,25.594,0.060,0.048
test/1.bin,0.978,1.702,11.805,22.851,0.054,0.045
test/1.bin,0.844,1.516,12.957,29.448,0.047,0.042
test/1.bin,0.730,1.352,14.346,29.081,0.042,0.038
test/1.bin,0.639,1.208,15.090,32.785,0.038,0.035
test/1.bin,0.545,1.067,14.629,30.887,0.033,0.033
test/1.bin,0.476,0.953,12.099,30.247,0.030,0.030
test/1.bin,0.407,0.844,14.737,34.584,0.026,0.027
test/1.bin,0.355,0.750,14.224,33.214,0.023,0.025
test/1.bin,0.311,0.663,10.644,23.349,0.020,0.023
test/1.bin,0.267,0.588,10.343,21.017,0.019,0.020
test/1.bin,0.230,0.522,11.354,23.301,0.016,0.018
test/1.bin,0.201,0.463,11.490,23.806,0.014,0.016
test/1.bin,0.173,0.409,10.500,22.340,0.013,0.015
test/1.bin,0.150,0.371,11.090,25.337,0.010,0.013
test/1.bin,0.132,0.329,12.957,24.603,0.010,0.012
test/1.bin,0.113,0.291,11.555,25.061,0.008,0.010
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
test/1.bin,-nan,-nan,-nan,-nan,-nan,-nan
